run,repetition,module,name,value
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.radioMedium.propagation,Arrival computation count,783
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.radioMedium,transmission count,261
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.radioMedium,signal send count,783
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.radioMedium,reception computation count,783
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.radioMedium,interference computation count,1153
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.radioMedium,reception decision computation count,270
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.radioMedium,listening decision computation count,596
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.radioMedium,reception cache hit,68.440145102781
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.radioMedium,interference cache hit,65.994962216625
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.radioMedium,noise cache hit,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.radioMedium,snir cache hit,48.473282442748
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.radioMedium,reception decision cache hit,48.473282442748
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.radioMedium,reception result cache hit,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.LoRaGWNic.mac,GW_forwardedDown,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.LoRaGWNic.mac,GW_droppedDC,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.LoRaGWNic.radio.transmitter,LoRaTransmissionCreated:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.LoRaGWNic.radio.receiver,numCollisions,33
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.LoRaGWNic.radio.receiver,rcvBelowSensitivity,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.LoRaGWNic.radio.receiver,LoRaReceptionCollision:count,33
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.LoRaGWNic.radio.energyConsumer,totalEnergyConsumed,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.LoRaGWNic.radio,DER - Data Extraction Rate,0.8735632183908
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.LoRaGWNic.radio,LoRaGWRadioReceptionFinishedCorrect:count,228
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.LoRaGWNic.radio,LoRaGWRadioReceptionStarted:count,261
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.LoRaGWNic.radio,radioMode:count,3
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.LoRaGWNic.radio,receptionState:count,1
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.LoRaGWNic.radio,transmissionState:count,1
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.LoRaGWNic,packetDropInterfaceDown:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.LoRaGWNic,packetDropInterfaceDown:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.LoRaGWNic,packetDropNoCarrier:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.LoRaGWNic,packetDropNoCarrier:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.packetForwarder,LoRa_GW_DER,Inf
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.packetForwarder,LoRa_GWPacketReceived:count,228
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].queue,queueLength:last,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].queue,queueLength:max,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].queue,queueLength:timeavg,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].queue,queueBitLength:last,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].queue,queueBitLength:max,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].queue,queueBitLength:timeavg,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].queue,outgoingPackets:count,255
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].queue,outgoingPacketLengths:sum,139440
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].queue,incomingPackets:count,255
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].queue,incomingPacketLengths:sum,139440
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].queue,droppedPacketsQueueOverflow:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].queue,droppedPacketLengthsQueueOverflow:sum,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].mac,simulated time,3600
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].mac,full-duplex,1
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].mac,frames/sec sent,0.070833333333333
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].mac,frames/sec rcvd,0.0075
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].mac,bits/sec sent,39.813333333333
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].mac,bits/sec rcvd,3.84
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].mac,rx channel idle (%),99.9999568
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].mac,rx channel utilization (%),4.32e-05
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].mac,rxPausePkUnits:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].mac,rxPausePkUnits:sum,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].mac,txPausePkUnits:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].mac,txPausePkUnits:sum,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].mac,rxPkOk:count,27
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].mac,rxPkOk:sum(packetBytes),1728
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].mac,txPk:count,255
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].mac,txPk:sum(packetBytes),17916
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].mac,packetReceivedFromUpper:count,255
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].mac,packetReceivedFromUpper:sum(packetBytes),17430
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].mac,passedUpPk:count,27
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].mac,passedUpPk:sum(packetBytes),1728
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].mac,packetDropIncorrectlyReceived:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].mac,packetDropIncorrectlyReceived:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].mac,packetDropInterfaceDown:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].mac,packetDropInterfaceDown:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].mac,packetDropNotAddressedToUs:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0].mac,packetDropNotAddressedToUs:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0],packetDropInterfaceDown:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0],packetDropInterfaceDown:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0],packetDropNoCarrier:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.eth[0],packetDropNoCarrier:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.udp,packetReceived:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.udp,packetReceived:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.udp,packetSent:count,228
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.udp,packetSent:sum(packetBytes),7524
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.udp,passedUpPk:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.udp,droppedPkWrongPort:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.udp,droppedPkBadChecksum:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.ipv4.ip,packetDropAddressResolutionFailed:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.ipv4.ip,packetDropAddressResolutionFailed:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.ipv4.ip,packetDropHopLimitReached:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.ipv4.ip,packetDropHopLimitReached:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.ipv4.ip,packetDropForwardingDisabled:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.ipv4.ip,packetDropForwardingDisabled:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.ipv4.ip,packetDropNoInterfaceFound:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.ipv4.ip,packetDropNoInterfaceFound:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.ipv4.ip,packetDropNoRouteFound:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.ipv4.ip,packetDropNoRouteFound:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.ipv4.ip,packetDropUndefined:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.ipv4.ip,packetDropUndefined:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.ipv4.arp,arpResolutionFailed:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.ipv4.arp,arpResolutionCompleted:count,27
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.ipv4.arp,arpResolutionInitiated:count,27
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.ipv4.arp,arpReplySent:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.ipv4.arp,arpReplySent:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.ipv4.arp,arpRequestSent:count,27
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.ipv4.arp,arpRequestSent:sum(packetBytes),756
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.ethernet,pauseSent:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.ethernet,pauseSent:sum,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.ethernet,decapPk:count,27
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.ethernet,decapPk:sum(packetBytes),1242
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.ethernet,encapPk:count,255
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.ethernet,encapPk:sum(packetBytes),12840
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.gateway.energyStorage,residualEnergyCapacity:last,NaN
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.energyStorage,residualEnergyCapacity:last,NaN
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.ethernet,pauseSent:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.ethernet,pauseSent:sum,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.ethernet,decapPk:count,255
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.ethernet,decapPk:sum(packetBytes),13326
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.ethernet,encapPk:count,27
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.ethernet,encapPk:sum(packetBytes),756
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.lo[0].lo,rcvdPkFromHl:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.lo[0].lo,rcvdPkFromHl:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.lo[0].lo,passedUpPk:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.lo[0].lo,passedUpPk:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.lo[0],packetDropInterfaceDown:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.lo[0],packetDropInterfaceDown:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.lo[0],packetDropNoCarrier:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.lo[0],packetDropNoCarrier:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].queue,queueLength:last,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].queue,queueLength:max,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].queue,queueLength:timeavg,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].queue,queueBitLength:last,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].queue,queueBitLength:max,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].queue,queueBitLength:timeavg,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].queue,outgoingPackets:count,27
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].queue,outgoingPacketLengths:sum,9936
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].queue,incomingPackets:count,27
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].queue,incomingPacketLengths:sum,9936
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].queue,droppedPacketsQueueOverflow:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].queue,droppedPacketLengthsQueueOverflow:sum,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].mac,simulated time,3600
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].mac,full-duplex,1
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].mac,frames/sec sent,0.0075
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].mac,frames/sec rcvd,0.070833333333333
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].mac,bits/sec sent,3.84
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].mac,bits/sec rcvd,39.813333333333
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].mac,rx channel idle (%),99.999556533333
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].mac,rx channel utilization (%),0.00044346666666667
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].mac,rxPausePkUnits:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].mac,rxPausePkUnits:sum,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].mac,txPausePkUnits:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].mac,txPausePkUnits:sum,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].mac,rxPkOk:count,255
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].mac,rxPkOk:sum(packetBytes),17916
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].mac,txPk:count,27
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].mac,txPk:sum(packetBytes),1728
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].mac,packetReceivedFromUpper:count,27
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].mac,packetReceivedFromUpper:sum(packetBytes),1242
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].mac,passedUpPk:count,255
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].mac,passedUpPk:sum(packetBytes),17916
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].mac,packetDropIncorrectlyReceived:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].mac,packetDropIncorrectlyReceived:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].mac,packetDropInterfaceDown:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].mac,packetDropInterfaceDown:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].mac,packetDropNotAddressedToUs:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0].mac,packetDropNotAddressedToUs:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0],packetDropInterfaceDown:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0],packetDropInterfaceDown:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0],packetDropNoCarrier:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.eth[0],packetDropNoCarrier:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.ipv4.ip,packetDropAddressResolutionFailed:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.ipv4.ip,packetDropAddressResolutionFailed:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.ipv4.ip,packetDropHopLimitReached:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.ipv4.ip,packetDropHopLimitReached:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.ipv4.ip,packetDropForwardingDisabled:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.ipv4.ip,packetDropForwardingDisabled:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.ipv4.ip,packetDropNoInterfaceFound:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.ipv4.ip,packetDropNoInterfaceFound:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.ipv4.ip,packetDropNoRouteFound:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.ipv4.ip,packetDropNoRouteFound:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.ipv4.ip,packetDropUndefined:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.ipv4.ip,packetDropUndefined:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.ipv4.arp,arpResolutionFailed:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.ipv4.arp,arpResolutionCompleted:count,27
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.ipv4.arp,arpResolutionInitiated:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.ipv4.arp,arpReplySent:count,27
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.ipv4.arp,arpReplySent:sum(packetBytes),756
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.ipv4.arp,arpRequestSent:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.ipv4.arp,arpRequestSent:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.udp,packetReceived:count,228
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.udp,packetReceived:sum(packetBytes),7524
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.udp,packetSent:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.udp,packetSent:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.udp,passedUpPk:count,228
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.udp,droppedPkWrongPort:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.udp,droppedPkBadChecksum:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.app[0],LoRa_NS_DER,Inf
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.app[0],Send ADR for node,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.app[0],Send ADR for node,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.app[0],Send ADR for node,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.app[0],numReceivedFromNode 1,68
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.app[0],numReceivedFromNode 2,58
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.app[0],numReceivedFromNode 3,102
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.app[0],totalReceivedPackets,228
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.app[0],counterUniqueReceivedPacketsPerSF SF7,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.app[0],counterUniqueReceivedPacketsPerSF SF8,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.app[0],counterUniqueReceivedPacketsPerSF SF9,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.app[0],counterUniqueReceivedPacketsPerSF SF10,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.app[0],counterUniqueReceivedPacketsPerSF SF11,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.app[0],counterUniqueReceivedPacketsPerSF SF12,228
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.app[0],DER SF7,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.app[0],DER SF8,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.app[0],DER SF9,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.app[0],DER SF10,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.app[0],DER SF11,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.app[0],DER SF12,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.server.app[0],LoRa_ServerPacketReceived:count,228
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.queue,queueLength:last,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.queue,queueLength:max,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.queue,queueLength:timeavg,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.queue,queueBitLength:last,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.queue,queueBitLength:max,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.queue,queueBitLength:timeavg,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.queue,outgoingPackets:count,78
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.queue,outgoingPacketLengths:sum,4992
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.queue,incomingPackets:count,78
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.queue,incomingPacketLengths:sum,4992
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.queue,droppedPacketsQueueOverflow:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.queue,droppedPacketLengthsQueueOverflow:sum,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.mac,numRetry,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.mac,numSentWithoutRetry,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.mac,numGivenUp,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.mac,numSent,78
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.mac,numReceived,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.mac,numSentBroadcast,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.mac,numReceivedBroadcast,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.mac,packetDropIncorrectlyReceived:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.mac,packetDropIncorrectlyReceived:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.mac,packetDropNotAddressedToUs:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.mac,packetDropNotAddressedToUs:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.mac,packetDropQueueOverflow:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.mac,packetDropQueueOverflow:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.mac,packetDropRetryLimitReached:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.mac,packetDropRetryLimitReached:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.mac,linkBroken:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.radio.transmitter,LoRaTransmissionCreated:count,78
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.radio.receiver,numCollisions,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.radio.receiver,rcvBelowSensitivity,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.radio.receiver,LoRaReceptionCollision:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.radio.energyConsumer,totalEnergyConsumed,5.2198226252336
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.radio.IdealEpEnergyStorage,residualEnergyCapacity:last,NaN
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.radio,radioMode:count,487
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.radio,receptionState:count,344
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic.radio,transmissionState:count,312
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic,packetDropInterfaceDown:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic,packetDropInterfaceDown:sum(packetBytes),0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic,packetDropNoCarrier:count,0
General-0-20260511-19:57:34-532286,0,ColdChainNetwork.sensor[0].LoRaNic,packetDropNoCarrier:sum(packetBytes),0
